vehicle_id,vehicle_label,vehicle_description,seated_capacity,standing_capacity,door_count,door_width,low_floor,bike_capacity,wheelchair_access,fuel,num_carriages
4137,3422,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4138,3423,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4139,3424,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4140,3425,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4141,3426,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4142,3427,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4143,3428,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4144,3429,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4145,3430,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4146,3431,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4147,3432,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4148,3433,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4149,3434,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4150,3435,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4151,3436,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4152,3437,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4153,3438,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4154,3439,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4155,3440,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4156,3441,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4157,3442,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4158,3443,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4159,3444,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4160,3445,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4161,3446,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4162,3447,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4163,3448,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4164,3449,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
4165,20025,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
4166,20026,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
4167,20027,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
4168,20028,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
4169,20029,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
4170,20030,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
4171,20031,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
4172,20032,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
4173,T-0005,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
4192,3470,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4193,3471,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4194,3472,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4195,3473,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4196,3474,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4197,3475,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4198,3476,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4199,3477,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4200,3478,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4201,3479,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4202,3480,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4203,3481,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4204,3482,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4205,3483,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4206,3484,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4207,3485,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4208,3486,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4209,3487,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4210,3488,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4211,3489,ARTICLFBUS,57,60,2,normal,True,2,ramp,biodiesel,1
4214,1313,40LFBUS,38,36,2,normal,True,2,ramp,biodiesel,1
5010,SL-60074,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5017,SL-60069,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5020,SL-60072,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5025,PL-64343,40HFBUS,43,17,2,normal,False,2,lift,biodiesel,1
5053,MTS-6249,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5125,FBV-60083,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5126,FBV-60082,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5131,SL-60084,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5175,PL-64346,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5201,PL-60011,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5202,PL-60012,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5203,PL-60013,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5204,PL-60014,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5220,SW-5902,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5221,SW-5903,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5222,SW-5904,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5223,SW-5905,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5224,PL-60018,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5225,PL-60019,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5229,SW-5523,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5231,5473,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5232,SW-5474,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5233,5475,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5234,5476,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5235,5477,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5236,5479,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5237,5452,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5238,5453,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5239,T-0004,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5247,SW-5705,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5248,SW-5706,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5249,SW-5707,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5250,SW-5708,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5251,SW-5709,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5252,SW-5710,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5303,PL-20026,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5305,FS-20028,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5306,SW-20029,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5307,PS-20030,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5323,SW-5121,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5325,SW-5235,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5326,SW-5236,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5327,SW-5237,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5328,SW-5238,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5329,SW-5239,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5330,SW-5240,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5344,60036,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5345,60037,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5346,60038,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5347,60039,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5350,6098,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5351,6099,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5352,60034,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5362,SW-5374,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5363,SW-5375,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5364,SL-60073,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5365,FBV-60075,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5366,FBV-60076,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5368,FBV-60078,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5369,FBV-60079,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5370,FBV-60080,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5371,FBV-60081,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5372,SW-5460,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5373,SW-5461,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5374,SW-5462,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5375,5463,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5376,6106,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5378,6108,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5381,60035,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5382,60044,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5383,SW-5427,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5384,5428,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5385,5429,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5386,SW-5430,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5387,FS-60114,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5388,FS-60115,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5389,FS-60116,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5390,FS-60117,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5391,FS-60118,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5393,SL-60101,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5394,SL-60102,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5396,SL-60104,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5397,SL-60105,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5398,SL-60106,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5399,SL-60107,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5400,SL-60108,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5402,SL-60110,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5403,SL-60111,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5404,SL-60112,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5405,SL-60113,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5406,PL-60100,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5407,V-20033,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5409,SW-5915,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
5410,SW-5916,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
5412,SW-5190,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5413,SW-5191,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5414,SW-5192,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5415,SW-5193,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5423,SL-60130,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5424,SL-60131,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5425,SL-60132,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5426,SL-60133,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5427,SL-60134,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5428,FS-60135,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5429,SL-60136,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5430,FS-60137,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5431,FS-60138,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5432,FS-60139,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5433,FS-60140,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5434,FS-60141,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5435,FS-60142,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5436,FS-60143,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5437,FS-60144,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5438,SL-60145,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5439,SL-60146,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5440,SL-60147,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5444,SL-60148,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5445,SL-60149,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5446,FS-60150,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5447,SL-60151,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5448,SL-60152,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5449,SL-60156,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5450,SL-60157,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5451,FS-60158,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5452,SL-64513,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5453,SL-64514,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5454,SL-64515,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5455,SL-64516,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5456,SL-64517,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5457,SL-64518,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5458,SL-64519,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5459,SL-64520,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5460,SL-64521,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5461,SL-64522,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5462,SL-64523,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5463,SL-64524,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5464,SL-64525,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5465,SL-64526,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5466,SL-64527,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5467,SL-64528,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5468,SL-64529,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5469,SL-64530,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5470,SL-64531,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5471,FS-64412,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
5488,SL-64547,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5489,SL-64548,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5490,SL-64553,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5491,SL-64559,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5492,SL-64549,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5493,SL-64550,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5494,SL-64551,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5495,SL-64552,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5496,SL-64554,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5497,SL-64555,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5498,SL-64556,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5499,SL-64557,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5500,SL-64558,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5501,SL-64560,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5502,SL-64561,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5503,SL-64511,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5504,SL-64512,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5505,SL-64562,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5506,SL-64563,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5507,SL-64564,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5508,SL-64565,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5509,SW-5501,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5510,SW-5502,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5511,SW-5503,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5512,SW-5504,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5513,SW-5505,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5514,SW-5506,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5515,SW-5507,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5516,SW-5508,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5517,SW-5509,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5518,SW-5510,SUBHFBUS,57,12,1,normal,False,2,lift,biodiesel,1
5519,PL-64391,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5520,PL-64392,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5521,PL-64393,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5522,PL-64394,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5523,PL-64504,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5524,PL-64505,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5525,PL-64506,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5526,PL-64507,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5527,PL-64508,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5528,PL-64509,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5529,FS-64451,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5530,PL-64510,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5531,2025,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5532,2026,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5533,2030,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5534,2031,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5536,2032,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5537,2033,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5538,2034,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5539,2035,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
5540,2036,40LFBUS,35,38,2,normal,True,2,ramp,biodiesel,1
5541,2037,40LFBUS,35,38,2,normal,True,2,ramp,biodiesel,1
5542,2038,40LFBUS,35,38,2,normal,True,2,ramp,biodiesel,1
5543,2039,40LFBUS,35,38,2,normal,True,2,ramp,biodiesel,1
5544,2040,40LFBUS,35,38,2,normal,True,2,ramp,biodiesel,1
6140,PL-60045,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
6141,PL-60046,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
7234,R-0651,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
7235,R-0652,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
7236,R-0653,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
7237,R-0712,ARTICLFBUS,57,55,2,normal,True,2,ramp,biodiesel,1
8342,N-0739,40LFBUS,38,38,2,normal,True,2,ramp,biodiesel,1
